search-results__entry__prism:url,title,author,publicationName,eIssn,Vol,issue,Pages,Date,Cited-by,university_affiliation,city,country,type,OA,issn
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85038869870,Glocal riddim: cultural production and territorial identity in Caribbean music videos,Balaji M.,Visual Communication,17413214,17,1,91-111,2/1/2018,0,Hindu American Foundation,Washington,United States,Article,FALSE,14703572
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85038837814,Hong Kong skins: signs and screens in a changing cityscape,Sze-Hang Kwok B.,Visual Communication,17413214,17,1,71-90,2/1/2018,1,Hong Kong Polytechnic University,Kowloon,Hong Kong,Article,FALSE,14703572
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85038824614,Animating social work research findings: a case study of research dissemination to benefit marginalized young people,Rose C.,Visual Communication,17413214,17,1,25-46,2/1/2018,0,Monash University,Melbourne,Australia,Article,TRUE,14703572
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85038816605,Narrating and explaining urban stories through inherited visual urban vocabulary,Juvancic M.,Visual Communication,17413214,17,1,47-69,2/1/2018,3,University of Ljubljana,Ljubljana,Slovenia,Article,FALSE,14703572
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85038810009,Photo-fake conditions of digital landscape representation,Lee M.,Visual Communication,17413214,17,1,23-Mar,2/1/2018,1,Seoul National University,Seoul,South Korea,Article,TRUE,14703572
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85058665903,Visualizing the game frame: constructing political competition through television images in referendum coverage,Dekavalla M.,Visual Communication,17413214,,,null,1/1/2018,0,University of Sussex,Brighton,United Kingdom,null,FALSE,14703572
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85058659103,The dead Syrian refugee boy goes viral: funerary Aylan Kurdi memes as tools of mourning and visual reparation in remix culture,Mielczarek N.,Visual Communication,17413214,,,null,1/1/2018,2,Virginia Polytechnic Institute and State University,Blacksburg,United States,null,FALSE,14703572
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85058644641,A tale of two squares: spatial iconization of the Al Tahrir and Rabaa protests,Fawzy R.,Visual Communication,17413214,,,null,1/1/2018,1,Arab Academy for Science &amp; Technology and Maritime Transport,Alexandria,Egypt,null,FALSE,14703572
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85058454350,"The metaphorical representation of depression in short, wordless animation films",Forceville C.,Visual Communication,17413214,,,null,1/1/2018,2,Universiteit van Amsterdam,Amsterdam,Netherlands,null,TRUE,14703572
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85030178946,From self-control to self-improvement: evolving messages and persuasion techniques in weight loss advertising (1930–1990),Mishra S.,Visual Communication,17413214,16,4,467-494,11/1/2017,1,Southern Illinois University,IL,United States,Article,FALSE,14703572
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85030174858,Forming Visual Expressions With Augmented Fashion,Genç Ç.,Visual Communication,17413214,16,4,427-440,11/1/2017,2,Koç Üniversitesi,Istanbul,Turkey,Article,FALSE,14703572
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85030155241,Dynamic intersemiosis as a humour-enacting trigger in a tourist video,Francesconi S.,Visual Communication,17413214,16,4,395-425,11/1/2017,3,Università degli Studi di Trento,Trento,Italy,Article,FALSE,14703572
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85030150742,Metonymy and visual representation: towards a social semiotic framework of visual metonymy,Feng W.,Visual Communication,17413214,16,4,441-466,11/1/2017,4,Hong Kong Polytechnic University,Kowloon,Hong Kong,Article,FALSE,14703572
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85030149838,"Experiments with time: the technical image in video art, new media and the digital humanities",Barker T.,Visual Communication,17413214,16,4,375-394,11/1/2017,1,University of Glasgow,Glasgow,United Kingdom,Article,FALSE,14703572
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85021387588,Power revealed: masking police officers in the public sphere,Ruiz P.,Visual Communication,17413214,16,3,299-314,8/1/2017,2,University of Sussex,Brighton,United Kingdom,Article,FALSE,14703572
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85021381106,In Photos: Palestinian ‘Outposts’ Expose Israel’s Land Grab Tactic,,Visual Communication,17413214,16,3,361-372,8/1/2017,0,,,,Article,FALSE,14703572
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85021367401,The indignados social movement and the image of the occupied square: the making of a global icon,Rovisco M.,Visual Communication,17413214,16,3,337-359,8/1/2017,4,University of Leicester,Leicester,United Kingdom,Article,FALSE,14703572
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85021350930,How right-wing versus cosmopolitan political actors mobilize and translate images of immigrants in transnational contexts,Doerr N.,Visual Communication,17413214,16,3,315-336,8/1/2017,6,Københavns Universitet,Copenhagen,Denmark,Article,FALSE,14703572
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85021339552,"Picturing protest: visuality, visibility and the public sphere",Rovisco M.,Visual Communication,17413214,16,3,271-277,8/1/2017,6,University of Leicester,Leicester,United Kingdom,Editorial,FALSE,14703572
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85021331302,Aesthetics of protest: an examination of the photojournalistic approach to protest imagery,Veneti A.,Visual Communication,17413214,16,3,279-298,8/1/2017,8,Bournemouth University,Bournemouth,United Kingdom,Article,FALSE,14703572
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85018785325,A visual semiotic analysis of sperm donors’ baby photos as major marketing material at the s[u]permarket,Bokek-Cohen Y.,Visual Communication,17413214,16,2,239-263,5/1/2017,2,Bar-Ilan University,Ramat Gan,Israel,Article,FALSE,14703572
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85018772673,The construction of hegemonic masculinity in the Semiotic Landscape of a CrossFit ‘Cave’,Kerry V.J.,Visual Communication,17413214,16,2,209-237,5/1/2017,2,Massey University Auckland,Albany,New Zealand,Article,FALSE,14703572
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85018768587,Transitivity of kinetic typography: theory and application to a case study of a public service advertisement,He X.,Visual Communication,17413214,16,2,165-194,5/1/2017,3,Chang'an University,Xi'an,China,Article,FALSE,14703572
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85018754299,Aspects of a boy’s childhood as a complex social construct in comics,Leah Cross J.,Visual Communication,17413214,16,2,147-164,5/1/2017,1,University of Wollongong,Wollongong,Australia,Article,FALSE,14703572
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85018724452,Photovoice: Adult Patients of Hospice Braşov (Romania) on what it means to Live with Cancer,Scârneci-Domnişoru F.,Visual Communication,17413214,16,2,195-208,5/1/2017,0,Universitatea Transilvania din Brasov,Brasov,Romania,Article,FALSE,14703572
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85009799625,Sahara: branding a refugee camp,Berbić A.,Visual Communication,17413214,16,1,75-84,2/1/2017,0,University of Illinois at Chicago,Chicago,United States,Article,FALSE,14703572
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85009797341,From comics to biology diagrams: structure and inference in visual narratives of transformation,Almeida H.,Visual Communication,17413214,16,1,85-108,2/1/2017,1,"Faculdade de Belas Artes, Universidade de Lisboa",Lisbon,Portugal,Article,FALSE,14703572
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85009794025,Transparent choices: communicating packaged food content to children,Brierley M.,Visual Communication,17413214,16,1,57-74,2/1/2017,2,University of Calgary,Calgary,Canada,Article,FALSE,14703572
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85009786012,‘NO OUTLET’: a critical visual analysis of neoliberal narratives in mediated geographies,Gutsche R.,Visual Communication,17413214,16,1,109-137,2/1/2017,1,Florida International University,Miami,United States,Article,FALSE,14703572
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85009770788,A comparative multimodal analysis of restaurant reviews from two geographical contexts,Chik A.,Visual Communication,17413214,16,1,26-Mar,2/1/2017,8,Macquarie University,Sydney,Australia,Review,FALSE,14703572
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85009743317,Speaking under duress: visual and verbal elements of personal and political messages in captive videos,Grebelsky-Lichtman T.,Visual Communication,17413214,16,1,27-56,2/1/2017,5,Hebrew University of Jerusalem,Jerusalem,Israel,Article,FALSE,14703572
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84989271441,"Chilean School Façades: Aesthetic Matrixes, Educational Insights",Hernán Errázuriz L.,Visual Communication,17413214,15,4,429-438,11/1/2016,1,Pontificia Universidad Católica de Chile,Santiago,Chile,Article,FALSE,14703572
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84989244293,"Tracks in the Snowy Forest, Fishing and Hunting as Traditional Ways of Life: Cultural Artefacts Made of Heilongjiang Fish Skin, Animal Skin and Birch Bark. Guangdong Provincial Museum, Guangzhou, China, 14 September to 14 November 2014",Zhang J.,Visual Communication,17413214,15,4,535-540,11/1/2016,0,Sun Yat-Sen University,Guangzhou,China,Review,FALSE,14703572
,,,,,,,,,,Guangdong University of Foreign Studies,Guangzhou,China,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84989236801,‘Plus de figures!’ On Saussure’s use of images,Christensen H.,Visual Communication,17413214,15,4,487-507,11/1/2016,2,Københavns Universitet,Copenhagen,Denmark,Article,FALSE,14703572
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84989227617,A pragmatic cognitive model for the interpretation of verbal–visual communication in television news programmes,Piazza R.,Visual Communication,17413214,15,4,461-486,11/1/2016,3,University of Sussex,Brighton,United Kingdom,Article,FALSE,14703572
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84989227583,Ruin in the films of Jia Zhangke,Schultz C.,Visual Communication,17413214,15,4,439-460,11/1/2016,1,University of Southampton,Southampton,United Kingdom,Article,FALSE,14703572
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84989221418,Synthetic personalization of Barack Obama at the 2008 US Democratic National Convention: a social semiotic multimodal analysis of a staged political context,Wong W.,Visual Communication,17413214,15,4,509-534,11/1/2016,1,ACS,Jakarta,Indonesia,Article,FALSE,14703572
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84989221370,A multimodal analysis of storyline in ‘The Chinese Professor’ political advertisement: narrative construction and positioning in economic hard times,McVee M.,Visual Communication,17413214,15,4,403-427,11/1/2016,3,"University at Buffalo, The State University of New York",Buffalo,United States,Article,FALSE,14703572
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85013212214,Visualizing social media’s impact on local communities,Bingham-Hall J.,Visual Communication,17413214,15,3,317-328,8/1/2016,2,The Bartlett School of Architecture,London,United Kingdom,Note,FALSE,14703572
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84977592172,Pretty in pink vs pretty in black: blogs as gendered avatars,Vaisman C.,Visual Communication,17413214,15,3,293-315,8/1/2016,3,Tel Aviv University,Tel Aviv-Yafo,Israel,Article,FALSE,14703572
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84977564063,"Terrorism, governmentality and the simulated city: the Boston Marathon bombing and the search for suspect two",Topinka R.,Visual Communication,17413214,15,3,351-370,8/1/2016,2,University of East Anglia,Norwich,United Kingdom,Article,FALSE,14703572
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84977563280,Animated GIFs as vernacular graphic design: producing Tumblr blogs,Gürsimsek Ö.A.,Visual Communication,17413214,15,3,329-349,8/1/2016,7,Syddansk Universitet,Odense,Denmark,Article,FALSE,14703572
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84977519988,Brave New City: the image in the urban data-space,Hoelzl I.,Visual Communication,17413214,15,3,371-391,8/1/2016,1,City University of Hong Kong,Kowloon,Hong Kong,Article,FALSE,14703572
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84977505512,Social media photography: construing subjectivity in Instagram images,Zappavigna M.,Visual Communication,17413214,15,3,271-292,8/1/2016,51,University of New South Wales (UNSW) Australia,Sydney,Australia,Article,FALSE,14703572
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84977496179,Special Issue: Social media and the visual,Adami E.,Visual Communication,17413214,15,3,263-270,8/1/2016,8,University of Leeds,Leeds,United Kingdom,Editorial,TRUE,14703572
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84961675320,Unemployed in Summer: Pamphlets from the Waterfront,Gökçe Özdamar E.,Visual Communication,17413214,15,2,135-146,5/1/2016,0,Namik Kemal Üniversitesi,Tekirdag,Turkey,Article,FALSE,14703572
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84961647340,Visuals in Turkish pop: the subversive role of cultural hybrids,Way L.,Visual Communication,17413214,15,2,147-165,5/1/2016,1,Izmir Ekonomi Universitesi,Izmir,Turkey,Article,FALSE,14703572
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84961635234,The communicology of Roland Barthes’ Camera Lucida: reflections on the sign–body experience of visual communication,Butchart G.,Visual Communication,17413214,15,2,199-219,5/1/2016,0,Duquesne University,Pittsburgh,United States,Article,FALSE,14703572
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84961603821,Identifying the participants: reference in television news,Feng D.,Visual Communication,17413214,15,2,167-198,5/1/2016,1,Jiangxi University of Finance and EcoNomics,Nanchang,China,Article,FALSE,14703572
,,,,,,,,,,Universidade de Macau,Taipa,Macao,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84961590905,Mastering musical meaning: images as interpretive resources in multimodal music texts,Weekes T.,Visual Communication,17413214,15,2,221-250,5/1/2016,3,,,,Article,FALSE,14703572
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84953439924,A social semiotic analysis of instructional images across academic disciplines,Wilson A.,Visual Communication,17413214,15,1,31-Mar,2/1/2016,4,Utah State University,Logan,United States,Article,FALSE,14703572
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84953426283,Contrasting (power of) visual and textual discourses in art studies: a critical perspective,Da Conceição Pereira A.,Visual Communication,17413214,15,1,33-53,2/1/2016,0,Instituto Universitário de Lisboa (ISCTE-IUL),Lisbon,Portugal,Article,FALSE,14703572
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84953410852,From rags to splendor: the evolution of Cinderella cover illustrations from 1800 to 2014,Robinson L.,Visual Communication,17413214,15,1,54-70,2/1/2016,0,University of Wisconsin-Whitewater,Whitewater,United States,Article,FALSE,14703572
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84953410851,"Space as designs for and in learning: investigating the interplay between space, interaction and learning sequences in higher education",Leijon M.,Visual Communication,17413214,15,1,93-124,2/1/2016,5,Malmö Högskola,Malmo,Sweden,Article,FALSE,14703572
